By solving y''(x)=-y with y(0)=1 and y'(0)=0, we get cos(2*pi)=1.00001
By solving y''(x)=-y-y'(x)/10 with y(0)=1 and y'(0)=0, we get y(2*pi)=0.730069


2.91666	-0.974851	-0.222868	
2.93557	-0.97889	-0.204398	
2.95447	-0.98258	-0.185855	
2.97338	-0.985918	-0.167245	
2.99229	-0.988904	-0.148576	
3.01119	-0.991536	-0.129853	
3.0301	-0.993814	-0.111084	
3.049	-0.995736	-0.0922753	
3.06791	-0.997303	-0.0734336	
3.08682	-0.998513	-0.0545656	
3.10572	-0.999366	-0.0356781	
3.12463	-0.999862	-0.0167779	
3.14353	-1	0.00212834	
3.16244	-0.999781	0.0210338	
3.18134	-0.999205	0.0399318	
3.20025	-0.998272	0.0588154	
3.21916	-0.996981	0.0776781	
3.23806	-0.995334	0.096513	
3.25697	-0.993332	0.115313	
3.27587	-0.990974	0.134073	
3.29478	-0.988262	0.152784	
3.31369	-0.985197	0.17144	
3.33259	-0.98178	0.190036	
3.3515	-0.978012	0.208563	
3.3704	-0.973894	0.227016	
3.38931	-0.969428	0.245388	
3.40821	-0.964615	0.263672	
3.42712	-0.959458	0.281861	
3.44603	-0.953958	0.29995	
3.46493	-0.948117	0.317932	
3.48384	-0.941936	0.3358	
3.50274	-0.935419	0.353548	
3.52165	-0.928568	0.37117	
3.54056	-0.921385	0.388659	
3.55946	-0.913872	0.406009	
3.57837	-0.906033	0.423214	
3.59727	-0.89787	0.440268	
3.61618	-0.889386	0.457164	
3.63508	-0.880584	0.473897	
3.65399	-0.871467	0.49046	
3.6729	-0.862039	0.506849	
3.6918	-0.852302	0.523056	
3.71071	-0.842261	0.539076	
3.72961	-0.831919	0.554903	
3.74852	-0.821279	0.570532	
3.76743	-0.810346	0.585957	
3.78633	-0.799123	0.601172	
3.80524	-0.787615	0.616173	
3.82414	-0.775825	0.630954	
3.84305	-0.763757	0.645508	
3.86195	-0.751417	0.659832	
3.88086	-0.738808	0.673921	
3.89977	-0.725935	0.687768	
3.91867	-0.712802	0.70137	
3.93758	-0.699415	0.71472	
3.95648	-0.685778	0.727816	
3.97539	-0.671895	0.740651	
3.9943	-0.657773	0.753221	
4.0132	-0.643415	0.765522	
4.03211	-0.628827	0.77755	
4.05101	-0.614014	0.789299	
4.06992	-0.598982	0.800767	
4.08882	-0.583736	0.811948	
4.10773	-0.568281	0.822839	
4.12664	-0.552623	0.833435	
4.14554	-0.536768	0.843734	
4.16445	-0.52072	0.853732	
4.18335	-0.504487	0.863424	
4.20226	-0.488073	0.872807	
4.22117	-0.471484	0.881879	
4.24007	-0.454727	0.890635	
4.25898	-0.437808	0.899073	
4.27788	-0.420732	0.907189	
4.29679	-0.403506	0.914981	
4.31569	-0.386135	0.922446	
4.3346	-0.368626	0.929582	
4.35351	-0.350986	0.936385	
4.37241	-0.33322	0.942853	
4.39132	-0.315335	0.948984	
4.41022	-0.297337	0.954776	
4.42913	-0.279233	0.960227	
4.44804	-0.26103	0.965335	
4.46694	-0.242733	0.970097	
4.48585	-0.224349	0.974513	
4.50475	-0.205885	0.97858	
4.52366	-0.187347	0.982298	
4.54256	-0.168742	0.985664	
4.56147	-0.150077	0.988678	
4.58038	-0.131359	0.991339	
4.59928	-0.112593	0.993645	
4.61819	-0.0937874	0.995596	
4.63709	-0.0749481	0.997191	
4.656	-0.0560819	0.99843	
4.67491	-0.0371958	0.999312	
4.69381	-0.0182963	0.999837	
4.71272	0.000609712	1	
4.73162	0.0195155	0.999814	
4.75053	0.0384143	0.999266	
4.76943	0.0572994	0.998361	
4.78834	0.076164	0.997099	
4.80725	0.0950014	0.995481	
4.82615	0.113805	0.993507	
4.84506	0.132568	0.991178	
4.86396	0.151283	0.988495	
4.88287	0.169944	0.985458	
4.90178	0.188545	0.982069	
4.92068	0.207078	0.978329	
4.93959	0.225537	0.974239	
4.95849	0.243915	0.969801	
4.9774	0.262207	0.965016	
4.9963	0.280404	0.959886	
5.01521	0.298502	0.954414	
5.03412	0.316492	0.9486	
5.05302	0.33437	0.942447	
5.07193	0.352128	0.935957	
5.09083	0.36976	0.929132	
5.10974	0.38726	0.921975	
5.12865	0.404621	0.914489	
5.14755	0.421838	0.906676	
5.16646	0.438904	0.898539	
5.18536	0.455813	0.89008	
5.20427	0.47256	0.881304	
5.22317	0.489137	0.872212	
5.24208	0.505539	0.862809	
5.26099	0.521761	0.853097	
5.27989	0.537796	0.84308	
5.2988	0.553639	0.832762	
5.3177	0.569285	0.822146	
5.33661	0.584726	0.811236	
5.35552	0.599959	0.800037	
5.37442	0.614977	0.788551	
5.39333	0.629775	0.776783	
5.41223	0.644348	0.764738	
5.43114	0.658691	0.752419	
5.45004	0.672799	0.739832	
5.46895	0.686666	0.72698	
5.48786	0.700287	0.713868	
5.50676	0.713658	0.700501	
5.52567	0.726774	0.686883	
5.54457	0.73963	0.67302	
5.56348	0.752222	0.658917	
5.58239	0.764545	0.644578	
5.60129	0.776595	0.630008	
5.6202	0.788367	0.615213	
5.6391	0.799857	0.600199	
5.65801	0.811061	0.584969	
5.67691	0.821976	0.569531	
5.69582	0.832596	0.553889	
5.71473	0.842919	0.538049	
5.73363	0.852941	0.522017	
5.75254	0.862657	0.505798	
5.77144	0.872066	0.489399	
5.79035	0.881162	0.472824	
5.80926	0.889944	0.45608	
5.82816	0.898408	0.439174	
5.84707	0.90655	0.42211	
5.86597	0.914368	0.404896	
5.88488	0.92186	0.387536	
5.90378	0.929022	0.370039	
5.92269	0.935852	0.352409	
5.9416	0.942347	0.334653	
5.9605	0.948505	0.316777	
5.97941	0.954325	0.298788	
5.99831	0.959803	0.280692	
6.01722	0.964938	0.262496	
6.03613	0.969729	0.244206	
6.05503	0.974172	0.225829	
6.07394	0.978268	0.207371	
6.09284	0.982013	0.188839	
6.11175	0.985408	0.17024	
6.13065	0.98845	0.151579	
6.14956	0.991139	0.132865	
6.16847	0.993474	0.114103	
6.18737	0.995454	0.0953	
6.20628	0.997078	0.0764631	
6.22518	0.998345	0.0575989	
6.24409	0.999256	0.038714	
6.263	0.999809	0.0198154	
6.2819	1	0.000909614	
6.28319	1.00001	-0.000374862	


0	1	0	
